<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
GAZP,0,20090111,103003,114.540000000,5
GAZP,0,20090111,103003,114.540000000,5
GAZP,0,20090111,103003,114.540000000,5
GAZP,0,20090111,103003,114.540000000,5
GAZP,0,20090111,103003,114.540000000,5
GAZP,0,20090111,103003,114.540000000,5
GAZP,0,20090111,103003,114.540000000,5
GAZP,0,20090111,103003,114.540000000,5
GAZP,0,20090111,103003,114.540000000,5
GAZP,0,20090111,103003,114.540000000,5
GAZP,0,20090111,103003,114.540000000,5
GAZP,0,20090111,103003,114.540000000,5
GAZP,0,20090111,103003,114.540000000,5
GAZP,0,20090111,103003,114.540000000,5
GAZP,0,20090111,103003,114.540000000,5
GAZP,0,20090111,103003,114.540000000,5
GAZP,0,20090111,103003,114.540000000,5
GAZP,0,20090111,103003,114.540000000,5
GAZP,0,20090111,103003,114.540000000,5
GAZP,0,20090111,103003,114.540000000,5
GAZP,0,20090111,103003,114.540000000,5
GAZP,0,20090111,103003,114.540000000,5
GAZP,0,20090111,103003,114.540000000,5
GAZP,0,20090111,103003,114.540000000,5
GAZP,0,20090111,103003,114.540000000,801
GAZP,0,20090111,103003,114.150000000,50
GAZP,0,20090111,103003,114.150000000,40
GAZP,0,20090111,103003,114.150000000,10
GAZP,0,20090111,103003,114.150000000,10
GAZP,0,20090111,103003,114.150000000,50
GAZP,0,20090111,103003,114.150000000,20
GAZP,0,20090111,103003,114.150000000,60
GAZP,0,20090111,103003,114.150000000,10
GAZP,0,20090111,103003,114.150000000,540
GAZP,0,20090111,103003,114.150000000,10
GAZP,0,20090111,103003,114.150000000,10
GAZP,0,20090111,103003,114.240000000,5
GAZP,0,20090111,103003,114.290000000,5
GAZP,0,20090111,103003,114.340000000,5
GAZP,0,20090111,103003,114.390000000,5
GAZP,0,20090111,103003,114.440000000,5
GAZP,0,20090111,103003,114.450000000,375
GAZP,0,20090111,103003,114.150000000,5
GAZP,0,20090111,103003,114.150000000,5
GAZP,0,20090111,103004,114.150000000,10
GAZP,0,20090111,103004,114.150000000,10
GAZP,0,20090111,103004,114.150000000,10
GAZP,0,20090111,103004,114.150000000,10
GAZP,0,20090111,103004,114.150000000,10
GAZP,0,20090111,103004,114.150000000,12
GAZP,0,20090111,103004,114.150000000,10
GAZP,0,20090111,103004,114.150000000,10
GAZP,0,20090111,103004,114.190000000,5
GAZP,0,20090111,103004,114.450000000,625
GAZP,0,20090111,103004,114.450000000,20
GAZP,0,20090111,103004,114.470000000,10
GAZP,0,20090111,103004,114.500000000,300
GAZP,0,20090111,103004,114.540000000,1040
GAZP,0,20090111,103004,114.150000000,10
GAZP,0,20090111,103004,114.150000000,10
GAZP,0,20090111,103004,114.150000000,10
GAZP,0,20090111,103004,114.150000000,10
GAZP,0,20090111,103004,114.150000000,10
GAZP,0,20090111,103004,114.150000000,10
GAZP,0,20090111,103004,114.150000000,10
GAZP,0,20090111,103004,114.150000000,10
GAZP,0,20090111,103004,114.150000000,10
GAZP,0,20090111,103004,114.150000000,10
GAZP,0,20090111,103004,114.150000000,10
GAZP,0,20090111,103004,114.150000000,10
GAZP,0,20090111,103004,114.150000000,10
GAZP,0,20090111,103004,114.150000000,10
GAZP,0,20090111,103004,114.150000000,10
GAZP,0,20090111,103004,114.150000000,30
GAZP,0,20090111,103004,114.150000000,400
GAZP,0,20090111,103004,114.150000000,10
GAZP,0,20090111,103004,114.150000000,10
GAZP,0,20090111,103004,114.150000000,2000
GAZP,0,20090111,103004,114.150000000,100
GAZP,0,20090111,103004,114.150000000,10
GAZP,0,20090111,103004,114.150000000,10
GAZP,0,20090111,103005,114.150000000,152
GAZP,0,20090111,103005,114.150000000,10
GAZP,0,20090111,103005,114.150000000,5
GAZP,0,20090111,103005,114.150000000,15
GAZP,0,20090111,103005,114.150000000,100
GAZP,0,20090111,103005,114.150000000,500
GAZP,0,20090111,103005,114.150000000,58
GAZP,0,20090111,103005,114.180000000,5
GAZP,0,20090111,103005,114.200000000,100
GAZP,0,20090111,103005,114.300000000,26
GAZP,0,20090111,103005,114.300000000,1474
GAZP,0,20090111,103005,114.510000000,30
GAZP,0,20090111,103005,114.540000000,159
GAZP,0,20090111,103005,114.540000000,337
GAZP,0,20090111,103005,114.540000000,90
GAZP,0,20090111,103005,114.540000000,92
GAZP,0,20090111,103005,114.150000000,55
GAZP,0,20090111,103005,114.150000000,10
GAZP,0,20090111,103005,114.150000000,55
GAZP,0,20090111,103005,114.510000000,50
GAZP,0,20090111,103005,114.470000000,40
GAZP,0,20090111,103005,114.510000000,10
GAZP,0,20090111,103005,114.150000000,7598
GAZP,0,20090111,103005,114.100000000,2500
GAZP,0,20090111,103005,114.010000000,100
GAZP,0,20090111,103005,114.010000000,3627
GAZP,0,20090111,103005,114.010000000,1000
GAZP,0,20090111,103005,114.350000000,1
GAZP,0,20090111,103005,114.450000000,10
GAZP,0,20090111,103005,114.490000000,60
GAZP,0,20090111,103005,114.490000000,189
GAZP,0,20090111,103005,114.010000000,100
GAZP,0,20090111,103005,114.010000000,5
GAZP,0,20090111,103005,114.400000000,50
GAZP,0,20090111,103005,114.490000000,652
GAZP,0,20090111,103005,114.200000000,100
GAZP,0,20090111,103005,114.200000000,590
GAZP,0,20090111,103005,114.200000000,1000
GAZP,0,20090111,103005,114.200000000,300
GAZP,0,20090111,103006,114.200000000,5
GAZP,0,20090111,103006,114.200000000,5
GAZP,0,20090111,103006,114.010000000,92
GAZP,0,20090111,103006,114.350000000,1
GAZP,0,20090111,103006,114.010000000,220
GAZP,0,20090111,103006,114.010000000,30
GAZP,0,20090111,103006,114.140000000,60
GAZP,0,20090111,103006,114.140000000,30
GAZP,0,20090111,103007,114.160000000,10
GAZP,0,20090111,103007,114.160000000,25
GAZP,0,20090111,103007,114.160000000,165
GAZP,0,20090111,103007,114.140000000,35
GAZP,0,20090111,103007,114.140000000,250
GAZP,0,20090111,103007,114.140000000,200
GAZP,0,20090111,103007,114.400000000,5
GAZP,0,20090111,103007,114.490000000,159
GAZP,0,20090111,103007,114.500000000,36
GAZP,0,20090111,103008,114.140000000,150
GAZP,0,20090111,103008,114.140000000,300
GAZP,0,20090111,103008,114.140000000,20
GAZP,0,20090111,103008,114.140000000,1
GAZP,0,20090111,103008,114.140000000,1
GAZP,0,20090111,103008,114.140000000,10
GAZP,0,20090111,103008,114.140000000,10
GAZP,0,20090111,103008,114.140000000,1
GAZP,0,20090111,103008,114.140000000,10
GAZP,0,20090111,103008,114.140000000,15
GAZP,0,20090111,103008,114.140000000,15
GAZP,0,20090111,103008,114.150000000,3500
GAZP,0,20090111,103008,114.140000000,10
GAZP,0,20090111,103009,114.140000000,1000
GAZP,0,20090111,103009,114.140000000,80
GAZP,0,20090111,103009,114.140000000,100
GAZP,0,20090111,103009,114.140000000,4703
GAZP,0,20090111,103009,114.140000000,200
GAZP,0,20090111,103009,114.140000000,100
GAZP,0,20090111,103009,114.150000000,1000
GAZP,0,20090111,103009,114.150000000,5913
GAZP,0,20090111,103010,114.150000000,1000
GAZP,0,20090111,103010,114.140000000,300
GAZP,0,20090111,103010,114.140000000,10
GAZP,0,20090111,103010,114.150000000,3000
GAZP,0,20090111,103010,114.140000000,5
GAZP,0,20090111,103010,114.150000000,100
GAZP,0,20090111,103010,114.150000000,190
GAZP,0,20090111,103010,114.150000000,1906
GAZP,0,20090111,103011,114.170000000,5
GAZP,0,20090111,103011,114.170000000,5
GAZP,0,20090111,103011,114.170000000,1584
GAZP,0,20090111,103011,114.150000000,1261
GAZP,0,20090111,103011,114.150000000,500
GAZP,0,20090111,103011,114.150000000,150
GAZP,0,20090111,103011,114.290000000,50
GAZP,0,20090111,103012,114.150000000,4285
GAZP,0,20090111,103012,114.140000000,715
GAZP,0,20090111,103012,114.290000000,46
GAZP,0,20090111,103012,114.350000000,150
GAZP,0,20090111,103012,114.350000000,104
GAZP,0,20090111,103012,114.200000000,2500
GAZP,0,20090111,103012,114.150000000,5000
GAZP,0,20090111,103012,114.140000000,1569
GAZP,0,20090111,103012,114.010000000,2331
GAZP,0,20090111,103012,114.010000000,100
GAZP,0,20090111,103012,114.010000000,140
GAZP,0,20090111,103013,114.350000000,46
GAZP,0,20090111,103013,114.400000000,98
GAZP,0,20090111,103013,114.500000000,156
GAZP,0,20090111,103013,114.010000000,19
GAZP,0,20090111,103013,114.140000000,100
GAZP,0,20090111,103013,114.010000000,900
GAZP,0,20090111,103013,114.010000000,80
GAZP,0,20090111,103013,114.010000000,1156
GAZP,0,20090111,103013,114.010000000,344
GAZP,0,20090111,103013,114.010000000,500
GAZP,0,20090111,103013,114.500000000,5
GAZP,0,20090111,103013,114.400000000,100
GAZP,0,20090111,103013,114.500000000,3
GAZP,0,20090111,103013,114.500000000,72
GAZP,0,20090111,103014,114.010000000,11000
GAZP,0,20090111,103014,114.500000000,928
GAZP,0,20090111,103014,114.510000000,940
GAZP,0,20090111,103014,114.520000000,20
GAZP,0,20090111,103014,114.520000000,412
GAZP,0,20090111,103014,114.150000000,100
GAZP,0,20090111,103014,114.150000000,48
GAZP,0,20090111,103014,114.150000000,52
GAZP,0,20090111,103014,114.010000000,148
GAZP,0,20090111,103015,114.010000000,40
GAZP,0,20090111,103015,114.010000000,7968
GAZP,0,20090111,103015,114.010000000,100
GAZP,0,20090111,103015,114.000000000,200
GAZP,0,20090111,103015,114.000000000,16732
GAZP,0,20090111,103015,114.060000000,2170
GAZP,0,20090111,103015,114.060000000,700
GAZP,0,20090111,103015,114.060000000,165
GAZP,0,20090111,103015,114.180000000,50
GAZP,0,20090111,103015,114.070000000,50
GAZP,0,20090111,103015,114.070000000,100
GAZP,0,20090111,103015,114.070000000,1000
GAZP,0,20090111,103015,114.070000000,200
GAZP,0,20090111,103015,114.070000000,2150
GAZP,0,20090111,103015,114.060000000,6850
GAZP,0,20090111,103015,114.060000000,75
GAZP,0,20090111,103015,114.060000000,10
GAZP,0,20090111,103016,114.060000000,200
GAZP,0,20090111,103016,114.060000000,310
GAZP,0,20090111,103016,114.060000000,100
GAZP,0,20090111,103016,114.060000000,2
GAZP,0,20090111,103016,114.060000000,300
GAZP,0,20090111,103016,114.030000000,20
GAZP,0,20090111,103017,114.030000000,330
GAZP,0,20090111,103017,114.030000000,10
GAZP,0,20090111,103017,114.030000000,1000
GAZP,0,20090111,103017,114.150000000,1
GAZP,0,20090111,103017,114.200000000,99
GAZP,0,20090111,103017,114.030000000,50
GAZP,0,20090111,103018,114.200000000,1
GAZP,0,20090111,103018,114.400000000,100
GAZP,0,20090111,103018,114.480000000,1749
GAZP,0,20090111,103018,114.070000000,5000
GAZP,0,20090111,103018,114.030000000,131
GAZP,0,20090111,103018,114.030000000,200
GAZP,0,20090111,103018,114.460000000,1000
GAZP,0,20090111,103018,114.030000000,319
GAZP,0,20090111,103018,114.080000000,200
GAZP,0,20090111,103018,114.030000000,50
GAZP,0,20090111,103018,114.030000000,2890
GAZP,0,20090111,103018,114.010000000,5110
GAZP,0,20090111,103018,114.010000000,200
GAZP,0,20090111,103018,114.010000000,1000
GAZP,0,20090111,103019,114.150000000,16
GAZP,0,20090111,103019,114.120000000,3008
GAZP,0,20090111,103019,114.040000000,3000
GAZP,0,20090111,103019,114.010000000,3688
GAZP,0,20090111,103019,114.000000000,22224
GAZP,0,20090111,103019,114.000000000,20
GAZP,0,20090111,103019,114.150000000,484
GAZP,0,20090111,103019,114.450000000,16
GAZP,0,20090111,103020,114.000000000,310
GAZP,0,20090111,103020,114.000000000,50
GAZP,0,20090111,103020,114.000000000,6000
GAZP,0,20090111,103020,114.000000000,1000
GAZP,0,20090111,103020,114.000000000,150
GAZP,0,20090111,103020,114.000000000,480
GAZP,0,20090111,103020,114.000000000,144
GAZP,0,20090111,103020,114.000000000,1000
GAZP,0,20090111,103020,114.000000000,10882
GAZP,0,20090111,103021,114.000000000,5000
GAZP,0,20090111,103021,114.000000000,20
GAZP,0,20090111,103021,114.000000000,100
GAZP,0,20090111,103021,114.000000000,2500
GAZP,0,20090111,103021,114.000000000,450
GAZP,0,20090111,103021,114.000000000,1500
GAZP,0,20090111,103022,114.140000000,1000
GAZP,0,20090111,103022,114.140000000,1899
GAZP,0,20090111,103022,114.010000000,16
GAZP,0,20090111,103022,114.000000000,24281
GAZP,0,20090111,103022,114.000000000,7157
GAZP,0,20090111,103022,114.000000000,1843
GAZP,0,20090111,103022,114.000000000,700
GAZP,0,20090111,103022,114.000000000,2
GAZP,0,20090111,103022,114.000000000,455
GAZP,0,20090111,103022,114.000000000,444
GAZP,0,20090111,103022,114.000000000,200
GAZP,0,20090111,103022,114.000000000,330
GAZP,0,20090111,103022,113.800000000,15
GAZP,0,20090111,103022,113.800000000,20
GAZP,0,20090111,103022,113.800000000,35
GAZP,0,20090111,103023,113.800000000,1000
GAZP,0,20090111,103023,113.800000000,1030
GAZP,0,20090111,103023,113.800000000,100
GAZP,0,20090111,103023,114.000000000,1571
GAZP,0,20090111,103023,114.000000000,20
GAZP,0,20090111,103023,114.010000000,76
GAZP,0,20090111,103023,114.010000000,100
GAZP,0,20090111,103023,114.010000000,1233
GAZP,0,20090111,103023,113.800000000,2800
GAZP,0,20090111,103023,113.770000000,1200
GAZP,0,20090111,103023,113.770000000,50
GAZP,0,20090111,103023,113.770000000,100
GAZP,0,20090111,103023,114.000000000,500
GAZP,0,20090111,103023,114.000000000,50
GAZP,0,20090111,103024,113.770000000,500
GAZP,0,20090111,103024,113.770000000,300
GAZP,0,20090111,103025,113.770000000,37
GAZP,0,20090111,103025,113.770000000,10000
GAZP,0,20090111,103025,113.770000000,800
GAZP,0,20090111,103025,113.770000000,1500
GAZP,0,20090111,103025,113.990000000,750
GAZP,0,20090111,103025,113.770000000,5235
GAZP,0,20090111,103025,113.770000000,100
GAZP,0,20090111,103025,113.770000000,100
GAZP,0,20090111,103025,113.770000000,100
GAZP,0,20090111,103025,113.990000000,74
GAZP,0,20090111,103026,113.770000000,10
GAZP,0,20090111,103026,113.770000000,761
GAZP,0,20090111,103026,113.600000000,3039
GAZP,0,20090111,103026,113.600000000,7
GAZP,0,20090111,103026,113.600000000,30
GAZP,0,20090111,103026,113.990000000,10
GAZP,0,20090111,103026,113.600000000,160
GAZP,0,20090111,103027,113.600000000,200
GAZP,0,20090111,103027,113.600000000,500
GAZP,0,20090111,103028,113.630000000,33
GAZP,0,20090111,103028,113.960000000,17
GAZP,0,20090111,103028,113.600000000,292
GAZP,0,20090111,103028,113.600000000,100
GAZP,0,20090111,103028,113.600000000,200
GAZP,0,20090111,103028,113.600000000,472
GAZP,0,20090111,103028,113.550000000,5
GAZP,0,20090111,103028,113.500000000,523
GAZP,0,20090111,103029,113.510000000,100
GAZP,0,20090111,103029,113.500000000,565
GAZP,0,20090111,103029,113.500000000,500
GAZP,0,20090111,103029,113.960000000,100
GAZP,0,20090111,103029,113.930000000,200
GAZP,0,20090111,103029,113.500000000,912
GAZP,0,20090111,103029,113.500000000,100
GAZP,0,20090111,103029,113.500000000,1000
GAZP,0,20090111,103029,113.500000000,400
GAZP,0,20090111,103029,113.400000000,228
GAZP,0,20090111,103029,113.400000000,300
GAZP,0,20090111,103029,113.400000000,472
GAZP,0,20090111,103029,113.400000000,10
GAZP,0,20090111,103029,113.400000000,1
GAZP,0,20090111,103029,113.400000000,1
GAZP,0,20090111,103029,113.400000000,40
GAZP,0,20090111,103029,113.400000000,40
GAZP,0,20090111,103029,113.400000000,436
GAZP,0,20090111,103029,113.400000000,800
GAZP,0,20090111,103029,113.400000000,80
GAZP,0,20090111,103029,113.400000000,100
GAZP,0,20090111,103029,113.400000000,60
GAZP,0,20090111,103030,113.960000000,850
GAZP,0,20090111,103030,113.400000000,2670
GAZP,0,20090111,103030,113.400000000,854
GAZP,0,20090111,103030,113.370000000,250
GAZP,0,20090111,103030,113.360000000,5
GAZP,0,20090111,103030,113.220000000,8891
GAZP,0,20090111,103030,113.220000000,527
GAZP,0,20090111,103030,113.490000000,100
GAZP,0,20090111,103030,113.600000000,900
GAZP,0,20090111,103031,113.220000000,382
GAZP,0,20090111,103031,113.210000000,300
GAZP,0,20090111,103031,113.210000000,1000
GAZP,0,20090111,103031,113.210000000,100
GAZP,0,20090111,103031,113.200000000,218
GAZP,0,20090111,103031,113.410000000,10
GAZP,0,20090111,103031,113.200000000,32
GAZP,0,20090111,103031,113.200000000,178
GAZP,0,20090111,103031,113.200000000,380
GAZP,0,20090111,103031,113.200000000,193
GAZP,0,20090111,103032,113.200000000,4549
GAZP,0,20090111,103032,113.200000000,277
GAZP,0,20090111,103032,113.500000000,20
GAZP,0,20090111,103032,113.500000000,380
GAZP,0,20090111,103032,113.600000000,100
GAZP,0,20090111,103032,113.800000000,100
GAZP,0,20090111,103032,113.880000000,3170
GAZP,0,20090111,103032,113.600000000,7
GAZP,0,20090111,103032,113.880000000,429
GAZP,0,20090111,103032,113.880000000,1401
GAZP,0,20090111,103032,113.920000000,1145
GAZP,0,20090111,103032,113.200000000,90
GAZP,0,20090111,103032,113.200000000,500
GAZP,0,20090111,103032,113.780000000,8
GAZP,0,20090111,103032,113.200000000,100
GAZP,0,20090111,103033,113.230000000,11
GAZP,0,20090111,103033,113.230000000,989
GAZP,0,20090111,103033,113.210000000,10
GAZP,0,20090111,103033,113.210000000,229
GAZP,0,20090111,103033,113.210000000,100
GAZP,0,20090111,103033,113.210000000,141
GAZP,0,20090111,103033,113.200000000,359
GAZP,0,20090111,103033,113.500000000,750
GAZP,0,20090111,103033,113.200000000,3674
GAZP,0,20090111,103033,113.200000000,200
GAZP,0,20090111,103033,113.180000000,100
GAZP,0,20090111,103033,113.150000000,1026
GAZP,0,20090111,103034,113.150000000,3000
GAZP,0,20090111,103034,113.150000000,600
GAZP,0,20090111,103034,113.150000000,200
GAZP,0,20090111,103034,113.150000000,1000
GAZP,0,20090111,103034,113.500000000,50
GAZP,0,20090111,103034,113.150000000,8
GAZP,0,20090111,103034,113.150000000,50
GAZP,0,20090111,103035,113.250000000,500
GAZP,0,20090111,103035,113.250000000,700
GAZP,0,20090111,103035,113.250000000,300
GAZP,0,20090111,103036,113.250000000,20
GAZP,0,20090111,103036,113.250000000,10
GAZP,0,20090111,103036,113.250000000,500
GAZP,0,20090111,103036,113.250000000,111
GAZP,0,20090111,103037,113.230000000,4000
GAZP,0,20090111,103037,113.200000000,100
GAZP,0,20090111,103037,113.150000000,7900
GAZP,0,20090111,103037,113.370000000,300
GAZP,0,20090111,103037,113.490000000,229
GAZP,0,20090111,103037,113.500000000,471
GAZP,0,20090111,103037,113.150000000,500
GAZP,0,20090111,103037,113.150000000,100
GAZP,0,20090111,103037,113.360000000,1111
GAZP,0,20090111,103037,113.150000000,100
GAZP,0,20090111,103037,113.150000000,200
GAZP,0,20090111,103037,113.150000000,170
GAZP,0,20090111,103038,113.150000000,415
GAZP,0,20090111,103038,113.250000000,10
GAZP,0,20090111,103038,113.500000000,281
GAZP,0,20090111,103038,113.250000000,90
GAZP,0,20090111,103038,113.150000000,410
GAZP,0,20090111,103039,113.180000000,1000
GAZP,0,20090111,103039,113.180000000,1200
GAZP,0,20090111,103039,113.180000000,1300
GAZP,0,20090111,103039,113.150000000,200
GAZP,0,20090111,103039,113.170000000,1000
GAZP,0,20090111,103039,113.170000000,15
GAZP,0,20090111,103039,113.170000000,300
GAZP,0,20090111,103039,113.360000000,50
GAZP,0,20090111,103040,113.170000000,300
GAZP,0,20090111,103040,113.360000000,250
GAZP,0,20090111,103040,113.370000000,50
GAZP,0,20090111,103040,113.170000000,2000
GAZP,0,20090111,103041,113.170000000,1000
GAZP,0,20090111,103042,113.200000000,1000
GAZP,0,20090111,103042,113.150000000,5000
GAZP,0,20090111,103042,113.150000000,45
GAZP,0,20090111,103042,113.150000000,60
GAZP,0,20090111,103042,113.220000000,200
GAZP,0,20090111,103042,113.350000000,10
GAZP,0,20090111,103042,113.370000000,150
GAZP,0,20090111,103042,113.400000000,1
GAZP,0,20090111,103042,113.450000000,339
GAZP,0,20090111,103042,113.150000000,50
GAZP,0,20090111,103043,113.170000000,100
GAZP,0,20090111,103043,113.150000000,10
GAZP,0,20090111,103043,113.170000000,10
GAZP,0,20090111,103043,113.450000000,1020
GAZP,0,20090111,103043,113.150000000,5
GAZP,0,20090111,103044,113.150000000,100
GAZP,0,20090111,103044,113.150000000,1
GAZP,0,20090111,103044,113.150000000,850
GAZP,0,20090111,103044,113.150000000,1000
